payment_id,order_id,amount,status,payment_method
8504,27437,500 USD,,crypto
8505,3578,500 USD,,
8506,17202,500 USD,paid,crypto
8507,8045,,PAID,Cash
8508,13644,-50,paid,Transfer
8509,9033,250,,CARD
8510,8135,-50,,crypto
8511,23563,$500,PAID,crypto
8512,17171,250,failed,Transfer
8513,915,250,pending,CARD
8514,28731,$500,pending,Transfer
8515,3855,$500,,Cash
8516,10587,250,failed,CARD
8517,11317,$500,failed,Cash
8518,472,500 USD,failed,Card
8519,5092,100,pending,CARD
8520,20116,100,failed,Card
8521,20853,,,Cash
8522,20233,250,,CARD
8523,24693,100,pending,CARD
8524,3735,-50,,crypto
8525,9106,$500,PAID,Transfer
8526,17769,-50,,crypto
8527,26929,-50,pending,Transfer
8528,30528,500 USD,paid,crypto
8529,5858,500 USD,,CARD
8530,11290,250,,
8531,26685,250,PAID,
8532,5883,$500,PAID,Transfer
8533,12326,100,PAID,CARD
8534,9475,500 USD,failed,CARD
8535,6353,$500,pending,CARD
8536,8315,250,PAID,Cash
8537,16198,$500,,crypto
8538,291,$500,pending,Card
8539,15894,250,PAID,crypto
8540,7506,500 USD,pending,
8541,20698,100,,Transfer
8542,26287,100,failed,Cash
8543,23726,-50,PAID,Card
8544,23385,500 USD,paid,Transfer
8545,28070,500 USD,failed,crypto
8546,13488,,failed,Card
8547,6221,250,PAID,Transfer
8548,4471,250,PAID,CARD
8549,6551,500 USD,,crypto
8550,1952,$500,,
8551,17993,$500,,Transfer
8552,4695,100,,CARD
8553,5102,-50,,Card
8554,8152,100,PAID,Cash
8555,4432,100,PAID,
8556,26927,$500,PAID,
8557,18174,$500,,crypto
8558,12991,,,crypto
8559,15749,250,PAID,crypto
8560,14877,100,,CARD
8561,28517,250,,Cash
8562,21039,500 USD,,Card
8563,28081,500 USD,PAID,
8564,6573,250,failed,CARD
8565,28545,-50,PAID,crypto
8566,26064,100,failed,crypto
8567,22340,,paid,Card
8568,26939,-50,pending,
8569,3756,100,failed,Transfer
8570,10747,-50,pending,Card
8571,5307,-50,paid,Card
8572,24396,-50,,Transfer
8573,5689,250,,Transfer
8574,30762,,pending,CARD
8575,14219,$500,,Cash
8576,15619,$500,,CARD
8577,30766,-50,,Card
8578,884,100,paid,Transfer
8579,18325,100,,Cash
8580,28112,250,,crypto
8581,28258,-50,,Card
8582,22743,,,CARD
8583,18300,-50,,crypto
8584,29641,250,paid,CARD
8585,8170,100,pending,crypto
8586,30061,$500,,CARD
8587,12430,250,PAID,Transfer
8588,31437,500 USD,pending,Card
8589,23888,500 USD,,CARD
8590,13853,,PAID,CARD
8591,19056,500 USD,,CARD
8592,17054,-50,,
8593,14070,100,paid,Card
8594,20958,,paid,crypto
8595,9090,500 USD,failed,crypto
8596,5141,100,,Transfer
8597,6337,,failed,Cash
8598,14126,,,Card
8599,3183,100,,Card
8600,4638,500 USD,,Cash
8601,15268,$500,,Transfer
8602,29574,$500,,Card
8603,17225,250,,crypto
8604,2062,-50,PAID,
8605,24755,250,,Cash
8606,2953,$500,paid,
8607,2021,$500,pending,Transfer
8608,2016,100,PAID,
8609,3820,100,failed,Cash
8610,31501,-50,,
8611,15863,100,,
8612,4971,$500,,Cash
8613,758,100,,CARD
8614,5291,250,PAID,
8615,10289,250,,Cash
8616,21966,$500,failed,Transfer
8617,2287,-50,pending,CARD
8618,18543,500 USD,failed,crypto
8619,27446,500 USD,pending,
8620,20799,$500,failed,Cash
8621,23144,100,pending,Transfer
8622,23193,$500,failed,CARD
8623,30567,250,failed,Transfer
8624,10043,100,,Transfer
8625,17115,100,,Card
8626,26153,250,failed,Transfer
8627,21958,,PAID,CARD
8628,5001,,,CARD
8629,18776,100,,CARD
8630,5069,-50,,
8631,18384,-50,pending,
8632,10182,-50,pending,Card
8633,24406,500 USD,,Card
8634,24643,250,paid,crypto
8635,20896,100,paid,
8636,8916,$500,,Transfer
8637,9477,250,PAID,crypto
8638,16575,-50,pending,Cash
8639,30928,-50,PAID,Cash
8640,23153,100,paid,crypto
8641,10470,-50,failed,
8642,7695,-50,,crypto
8643,1295,-50,,
8644,12142,,paid,crypto
8645,9405,-50,failed,Transfer
8646,5916,-50,,Transfer
8647,20234,-50,failed,
8648,10894,500 USD,paid,Transfer
8649,21231,-50,,Card
8650,15970,500 USD,failed,Card
8651,22038,100,,CARD
8652,8121,-50,PAID,
8653,19728,250,,
8654,17278,-50,,Card
8655,26468,250,,CARD
8656,5680,250,,CARD
8657,3211,$500,PAID,Cash
8658,24897,500 USD,failed,crypto
8659,25269,250,pending,Cash
8660,10754,$500,,Cash
8661,12101,$500,PAID,Cash
8662,4125,,,Card
8663,16165,250,PAID,Transfer
8664,27422,$500,,
8665,24467,,,Card
8666,26131,250,pending,Cash
8667,27777,500 USD,,crypto
8668,11801,-50,failed,Transfer
8669,10,,pending,Transfer
8670,3687,$500,,
8671,17527,250,paid,Transfer
8672,10771,500 USD,paid,crypto
8673,6802,100,pending,
8674,12241,100,,CARD
8675,13933,$500,paid,Transfer
8676,7614,-50,paid,Cash
8677,15334,250,,Cash
8678,22905,250,paid,CARD
8679,6795,500 USD,pending,Cash
8680,15137,250,paid,crypto
8681,12441,500 USD,,Transfer
8682,19440,$500,PAID,Transfer
8683,3626,250,failed,Cash
8684,16723,-50,pending,crypto
8685,16377,100,PAID,Transfer
8686,12576,-50,,Cash
8687,28503,500 USD,pending,crypto
8688,4274,-50,PAID,Cash
8689,9529,$500,PAID,
8690,8803,500 USD,,CARD
8691,21428,100,,Card
8692,5245,250,pending,
8693,2305,500 USD,PAID,Card
8694,8644,,failed,Card
8695,31284,500 USD,failed,Cash
8696,1256,-50,paid,CARD
8697,26216,100,pending,Card
8698,12187,100,,CARD
8699,16272,$500,PAID,crypto
8700,9697,,paid,Cash
8701,29469,,paid,Cash
8702,16684,-50,pending,Card
8703,6892,,,CARD
8704,1703,100,failed,CARD
8705,16876,,PAID,Card
8706,8369,100,,Cash
8707,26572,$500,PAID,CARD
8708,7900,,paid,Cash
8709,5372,500 USD,PAID,Transfer
8710,6961,100,pending,crypto
8711,10862,,,Cash
8712,5804,250,paid,Card
8713,20551,$500,,
8714,8411,-50,,Card
8715,23336,500 USD,pending,Transfer
8716,17813,-50,,CARD
8717,12114,500 USD,failed,Cash
8718,12678,500 USD,failed,CARD
8719,13494,$500,,crypto
8720,11843,250,,Transfer
8721,4262,100,,Cash
8722,5648,100,paid,CARD
8723,4730,500 USD,PAID,
8724,7417,250,,CARD
8725,6288,,PAID,CARD
8726,12174,500 USD,,Card
8727,30837,250,PAID,Transfer
8728,27852,-50,,CARD
8729,31413,-50,pending,Transfer
8730,10749,,PAID,CARD
8731,1704,$500,PAID,CARD
8732,16400,100,failed,Card
8733,23404,500 USD,pending,Cash
8734,27195,-50,,
8735,23502,100,paid,
8736,26736,-50,failed,crypto
8737,23194,-50,paid,crypto
8738,15039,,failed,Cash
8739,28431,$500,pending,
8740,3528,250,failed,
8741,26297,500 USD,,Card
8742,18239,,PAID,Transfer
8743,22705,$500,,CARD
8744,29010,250,paid,Transfer
8745,30647,-50,failed,crypto
8746,17990,-50,pending,Card
8747,24249,$500,failed,Card
8748,4345,500 USD,paid,
8749,20713,$500,,Transfer
8750,30180,,paid,CARD
8751,25472,100,,
8752,13382,$500,failed,
8753,1482,500 USD,PAID,
8754,12821,250,,Transfer
8755,23493,500 USD,paid,Card
8756,31907,500 USD,paid,
8757,1308,500 USD,,Card
8758,11867,500 USD,,Card
8759,6016,$500,PAID,CARD
8760,19916,500 USD,,Transfer
8761,10425,$500,failed,Transfer
8762,23935,500 USD,,
8763,26063,-50,PAID,Cash
8764,26879,$500,,crypto
8765,22083,500 USD,PAID,Transfer
8766,29362,,,
8767,16887,500 USD,,Card
8768,8395,,,crypto
8769,3697,,PAID,Cash
8770,2165,500 USD,,CARD
8771,4294,$500,,CARD
8772,22234,100,PAID,Cash
8773,16287,250,PAID,Transfer
8774,20345,500 USD,PAID,CARD
8775,23806,$500,,Transfer
8776,16344,,,crypto
8777,18725,500 USD,pending,Cash
8778,20182,250,failed,Transfer
8779,11497,500 USD,failed,Cash
8780,15087,$500,PAID,CARD
8781,19220,$500,paid,crypto
8782,11961,-50,paid,Transfer
8783,22134,100,,Cash
8784,14047,500 USD,pending,Card
8785,30230,100,,crypto
8786,30731,250,,Card
8787,28953,-50,paid,crypto
8788,22596,250,PAID,crypto
8789,10220,250,,
8790,424,250,,crypto
8791,21419,,failed,Cash
8792,22105,250,,CARD
8793,7986,250,,crypto
8794,11884,$500,paid,crypto
8795,31707,-50,,crypto
8796,24718,,paid,Transfer
8797,18935,,PAID,
8798,1977,250,,Transfer
8799,31941,-50,,crypto
8800,3428,,failed,crypto
8801,24948,-50,,Transfer
8802,565,100,,
8803,30333,500 USD,PAID,Card
8804,12803,,failed,Cash
8805,7538,$500,paid,crypto
8806,30831,,,Cash
8807,31892,-50,paid,
8808,2096,-50,,
8809,1607,$500,pending,
8810,26091,,failed,Transfer
8811,31276,500 USD,PAID,Card
8812,16340,-50,PAID,Cash
8813,21368,,paid,crypto
8814,3977,100,failed,crypto
8815,29495,250,,Cash
8816,5519,100,pending,crypto
8817,10205,500 USD,paid,Card
8818,8414,-50,,CARD
8819,30233,500 USD,paid,crypto
8820,27391,100,paid,CARD
8821,4621,250,,crypto
8822,20949,500 USD,,Card
8823,20912,-50,pending,Transfer
8824,19549,500 USD,PAID,crypto
8825,2148,$500,,Card
8826,27418,250,failed,
8827,1724,250,PAID,crypto
8828,8420,250,PAID,Card
8829,6944,250,failed,CARD
8830,5914,$500,PAID,
8831,6070,100,PAID,Cash
8832,30011,-50,,Card
8833,6751,-50,paid,Card
8834,10914,-50,PAID,CARD
8835,19556,100,PAID,
8836,27747,500 USD,PAID,CARD
8837,17519,,pending,
8838,1043,100,failed,
8839,652,250,paid,crypto
8840,8682,100,paid,
8841,30923,-50,,Transfer
8842,1081,,paid,Cash
8843,10984,$500,,Cash
8844,26826,-50,paid,Transfer
8845,11867,250,pending,
8846,19066,500 USD,failed,Transfer
8847,4893,-50,pending,Cash
8848,10781,,,
8849,14618,250,,Transfer
8850,26828,100,PAID,Cash
8851,5043,-50,,crypto
8852,3637,250,failed,Cash
8853,8973,500 USD,,Transfer
8854,14784,$500,,Cash
8855,6098,,failed,Cash
8856,17205,,failed,Cash
8857,6641,500 USD,failed,crypto
8858,26220,100,paid,Card
8859,31682,100,failed,
8860,9665,-50,,crypto
8861,28988,500 USD,paid,crypto
8862,16253,500 USD,pending,Transfer
8863,2953,100,PAID,Transfer
8864,28734,,PAID,Transfer
8865,2898,250,PAID,Transfer
8866,26563,100,pending,Card
8867,24192,500 USD,failed,
8868,23396,-50,,Cash
8869,1183,100,,Transfer
8870,30734,$500,failed,Cash
8871,12713,-50,pending,Card
8872,16028,-50,paid,
8873,24066,,pending,Card
8874,31599,100,pending,
8875,24504,$500,paid,crypto
8876,5925,250,failed,Card
8877,10168,250,,CARD
8878,999,-50,pending,Cash
8879,15970,250,,
8880,25699,$500,pending,Card
8881,9163,250,pending,Transfer
8882,31680,$500,PAID,Cash
8883,10856,,,
8884,26503,500 USD,failed,Transfer
8885,16096,500 USD,pending,
8886,259,,,Transfer
8887,127,500 USD,failed,Transfer
8888,9016,,PAID,CARD
8889,24224,$500,pending,Transfer
8890,4937,,PAID,CARD
8891,5348,$500,paid,crypto
8892,8981,100,pending,
8893,24182,,paid,CARD
8894,29586,100,,crypto
8895,31726,$500,paid,
8896,329,500 USD,paid,CARD
8897,3544,$500,failed,Card
8898,16904,$500,PAID,
8899,8695,500 USD,PAID,Card
8900,6467,500 USD,,
8901,29535,100,PAID,crypto
8902,16759,-50,,crypto
8903,9272,-50,,Transfer
8904,16043,250,paid,Card
8905,28020,500 USD,PAID,Transfer
8906,6840,,failed,Card
8907,27798,$500,,
8908,20555,-50,,Card
8909,31504,$500,paid,crypto
8910,1267,-50,,Transfer
8911,5962,-50,,Transfer
8912,28678,250,pending,CARD
8913,26585,500 USD,failed,
8914,4149,250,,Transfer
8915,6665,250,pending,crypto
8916,14956,-50,PAID,crypto
8917,21862,100,,Cash
8918,14905,$500,paid,Cash
8919,11604,500 USD,,Cash
8920,14608,-50,PAID,Card
8921,24730,100,paid,Card
8922,25971,250,,CARD
8923,19429,500 USD,paid,
8924,13840,500 USD,,
8925,6376,$500,failed,Card
8926,8939,100,pending,Card
8927,13406,-50,,Card
8928,28265,500 USD,pending,Transfer
8929,4382,,failed,crypto
8930,21269,$500,paid,crypto
8931,11728,100,PAID,
8932,15762,500 USD,pending,CARD
8933,15226,-50,PAID,CARD
8934,16412,$500,failed,
8935,2243,250,PAID,Cash
8936,26568,,paid,Cash
8937,290,$500,,CARD
8938,7006,-50,failed,crypto
8939,4359,,,Transfer
8940,28614,$500,pending,
8941,19137,,paid,Transfer
8942,28852,-50,,
8943,15732,250,,CARD
8944,6767,$500,,Transfer
8945,10685,250,,CARD
8946,14764,250,PAID,Card
8947,26433,-50,failed,crypto
8948,17794,$500,PAID,crypto
8949,11587,500 USD,failed,crypto
8950,30833,100,,
8951,11604,-50,PAID,
8952,23182,500 USD,paid,crypto
8953,9504,,failed,crypto
8954,1544,250,paid,CARD
8955,7815,100,failed,crypto
8956,20651,,,
8957,7200,$500,PAID,Transfer
8958,29813,-50,PAID,
8959,8476,$500,failed,CARD
8960,11373,250,pending,Card
8961,1775,,paid,
8962,16409,$500,PAID,crypto
8963,19040,,pending,Card
8964,1362,-50,,
8965,20921,500 USD,pending,Cash
8966,2257,-50,,
8967,28246,100,,Cash
8968,25521,$500,,Card
8969,4177,$500,,Cash
8970,18585,,PAID,crypto
8971,28267,250,failed,Transfer
8972,1569,100,,
8973,3716,100,failed,Transfer
8974,6417,250,PAID,Card
8975,31637,250,paid,Transfer
8976,20838,$500,pending,Card
8977,19525,,,Cash
8978,21810,$500,PAID,CARD
8979,16805,-50,failed,CARD
8980,31814,250,PAID,
8981,690,100,,Cash
8982,25570,500 USD,,CARD
8983,8045,100,pending,crypto
8984,11150,500 USD,failed,Transfer
8985,29292,250,,
8986,5141,250,,CARD
8987,14471,500 USD,,
8988,27774,,pending,Cash
8989,2171,250,,Cash
8990,26613,250,pending,
8991,10195,,paid,Transfer
8992,6849,100,,crypto
8993,30384,250,paid,crypto
8994,16519,,,CARD
8995,26229,$500,pending,crypto
8996,931,,,Cash
8997,13310,-50,,Transfer
8998,29921,100,PAID,
8999,14454,$500,failed,Cash
9000,15170,-50,failed,Cash
9001,6441,-50,pending,crypto
9002,31806,500 USD,,Card
9003,20187,,paid,Transfer
9004,10664,,PAID,crypto
9005,1492,100,paid,Card
9006,23758,100,pending,Card
9007,25923,$500,pending,Transfer
9008,13241,250,paid,Card
9009,18375,100,,Cash
9010,17358,500 USD,,
9011,9596,,,CARD
9012,28290,100,,Card
9013,25788,100,paid,Card
9014,19353,$500,pending,Cash
9015,949,100,pending,crypto
9016,30695,500 USD,,crypto
9017,26821,,failed,CARD
9018,24695,250,paid,Cash
9019,15041,,failed,Card
9020,31078,100,,
9021,9457,100,PAID,crypto
9022,1862,250,,
9023,28723,500 USD,,CARD
9024,852,250,,Cash
9025,19711,$500,pending,
9026,31723,100,paid,CARD
9027,19060,$500,pending,
9028,18334,-50,PAID,Transfer
9029,31418,,,Transfer
9030,18228,-50,,Cash
9031,4156,-50,,Transfer
9032,5773,$500,PAID,CARD
9033,13251,,pending,CARD
9034,20195,,,CARD
9035,442,500 USD,paid,Card
9036,10612,-50,pending,
9037,10720,$500,,
9038,11760,500 USD,PAID,Transfer
9039,20146,$500,failed,crypto
9040,9460,,failed,Card
9041,17191,-50,PAID,Transfer
9042,1500,100,,Cash
9043,2879,500 USD,,Cash
9044,9879,100,,Card
9045,3563,250,failed,crypto
9046,17721,500 USD,,Cash
9047,30808,100,,Transfer
9048,19458,,failed,crypto
9049,5899,500 USD,paid,Transfer
9050,3274,500 USD,failed,Transfer
9051,15500,-50,PAID,
9052,26959,100,PAID,Transfer
9053,981,,pending,crypto
9054,8754,500 USD,,Cash
9055,10738,,,
9056,639,250,PAID,
9057,7679,,paid,Card
9058,23117,-50,PAID,CARD
9059,2505,100,paid,
9060,5693,500 USD,pending,Transfer
9061,26925,100,,Card
9062,26269,100,,
9063,10586,,paid,
9064,29292,$500,paid,Cash
9065,20398,100,PAID,CARD
9066,8746,250,PAID,Card
9067,12761,-50,failed,CARD
9068,29291,$500,paid,CARD
9069,6489,250,failed,Card
9070,17636,100,failed,Transfer
9071,2504,-50,failed,Cash
9072,16936,$500,paid,crypto
9073,13043,-50,pending,Transfer
9074,4176,-50,paid,CARD
9075,24109,250,paid,
9076,26521,$500,,Transfer
9077,30966,,,Cash
9078,19753,250,paid,Card
9079,12749,-50,paid,CARD
9080,28367,-50,PAID,Cash
9081,5481,250,paid,CARD
9082,26862,100,failed,Transfer
9083,12972,250,,crypto
9084,18353,100,,Transfer
9085,10450,100,pending,
9086,28353,,paid,Transfer
9087,20705,100,failed,Cash
9088,11555,500 USD,,Transfer
9089,216,$500,,Cash
9090,2508,$500,pending,Card
9091,16715,250,failed,Cash
9092,17494,-50,PAID,crypto
9093,11645,$500,pending,Card
9094,19799,$500,paid,CARD
9095,12345,-50,PAID,Cash
9096,23729,,,
9097,19534,500 USD,,Transfer
9098,27538,100,PAID,crypto
9099,20253,-50,paid,Card
9100,23524,500 USD,,
9101,9358,$500,,
9102,20384,100,PAID,crypto
9103,10690,250,paid,
9104,28253,100,pending,Cash
9105,11697,500 USD,,Cash
9106,31816,500 USD,PAID,CARD
9107,27346,250,failed,Card
9108,18278,100,pending,Transfer
9109,12757,-50,,Card
9110,15282,500 USD,failed,CARD
9111,15952,250,,Cash
9112,14157,$500,,
9113,24632,250,paid,crypto
9114,18646,-50,PAID,Card
9115,22269,$500,failed,Card
9116,1684,-50,,crypto
9117,15737,,failed,Card
9118,28317,500 USD,,crypto
9119,8533,250,pending,Cash
9120,7751,,pending,Card
9121,4371,$500,PAID,Cash
9122,3560,250,,crypto
9123,20875,500 USD,PAID,CARD
9124,8822,500 USD,failed,Cash
9125,22169,-50,,Cash
9126,27795,100,paid,Card
9127,25054,250,,Cash
9128,13801,250,,Cash
9129,13617,-50,pending,
9130,9,100,PAID,
9131,25540,500 USD,,Transfer
9132,9300,$500,,Card
9133,12556,250,pending,
9134,5435,500 USD,failed,
9135,6147,250,,CARD
9136,798,,,Cash
9137,15419,500 USD,pending,Card
9138,21830,500 USD,,crypto
9139,31549,100,paid,Cash
9140,11110,500 USD,paid,Card
9141,6730,500 USD,PAID,Card
9142,7756,250,PAID,Cash
9143,5570,,pending,
9144,28828,-50,paid,Transfer
9145,8961,,,
9146,22457,500 USD,paid,
9147,90,,paid,Cash
9148,12892,$500,PAID,crypto
9149,16134,-50,paid,CARD
9150,7110,-50,PAID,crypto
9151,20360,500 USD,PAID,Transfer
9152,11204,500 USD,,Cash
9153,27342,250,,Card
9154,19243,500 USD,,CARD
9155,13799,$500,failed,Card
9156,14033,100,PAID,CARD
9157,16102,500 USD,paid,Card
9158,6693,250,,
9159,25395,250,paid,
9160,4612,100,pending,
9161,17702,$500,PAID,crypto
9162,11045,100,paid,CARD
9163,11047,$500,,crypto
9164,27860,-50,PAID,CARD
9165,5523,,PAID,
9166,19653,$500,PAID,Cash
9167,15690,-50,PAID,
9168,15861,,pending,Cash
9169,23195,500 USD,,Cash
9170,15590,,pending,
9171,30914,$500,pending,CARD
9172,18887,250,,Card
9173,3607,,failed,CARD
9174,8928,$500,,Transfer
9175,22511,,paid,crypto
9176,30034,$500,pending,CARD
9177,4353,250,PAID,
9178,9559,,,CARD
9179,14006,500 USD,failed,Card
9180,12957,-50,failed,CARD
9181,24824,$500,failed,Card
9182,16757,100,paid,
9183,2091,100,,
9184,8939,-50,PAID,Card
9185,9941,250,PAID,Cash
9186,11018,250,paid,
9187,25453,,pending,Cash
9188,19283,,paid,Transfer
9189,26580,-50,pending,Card
9190,1908,250,paid,Card
9191,29601,100,,crypto
9192,14074,250,,Card
9193,18806,,,
9194,5312,$500,failed,Transfer
9195,30269,-50,,
9196,7346,500 USD,PAID,Cash
9197,276,-50,,crypto
9198,26757,250,,CARD
9199,8684,-50,,
9200,23095,250,pending,CARD
9201,21156,250,PAID,crypto
9202,30696,500 USD,pending,Cash
9203,20684,500 USD,PAID,Transfer
9204,31129,100,,Cash
9205,30469,$500,,Cash
9206,7926,100,,Cash
9207,14984,500 USD,,CARD
9208,12342,500 USD,PAID,Card
9209,8820,500 USD,paid,Transfer
9210,22417,,paid,crypto
9211,31189,250,failed,Transfer
9212,16238,,,Card
9213,27434,-50,PAID,Transfer
9214,23287,500 USD,paid,CARD
9215,3666,$500,,crypto
9216,13967,$500,failed,Transfer
9217,14048,100,,CARD
9218,4332,250,failed,Card
9219,2606,-50,failed,CARD
9220,22520,,paid,Cash
9221,21288,250,paid,crypto
9222,28148,,pending,Card
9223,14161,250,paid,crypto
9224,26413,250,failed,Transfer
9225,13705,100,,CARD
9226,20715,100,PAID,crypto
9227,20247,250,PAID,Card
9228,19306,500 USD,pending,crypto
9229,3598,250,,CARD
9230,8506,-50,failed,crypto
9231,14698,$500,pending,crypto
9232,7595,$500,,
9233,26211,-50,failed,Card
9234,13759,$500,paid,crypto
9235,14880,$500,failed,
9236,18711,250,,
9237,31582,,,CARD
9238,4258,500 USD,,Card
9239,28241,100,failed,Transfer
9240,18814,250,,CARD
9241,21637,100,paid,CARD
9242,12227,100,paid,crypto
9243,22318,$500,,Cash
9244,28463,250,pending,crypto
9245,1259,250,failed,
9246,31483,250,paid,Cash
9247,4366,250,paid,CARD
9248,9209,-50,failed,Cash
9249,18822,$500,,crypto
9250,30792,250,failed,
9251,12199,250,,Cash
9252,31907,$500,paid,Transfer
9253,26169,$500,failed,CARD
9254,7035,100,PAID,Cash
9255,26072,$500,,Transfer
9256,133,,pending,CARD
9257,29077,500 USD,,Transfer
9258,10716,100,paid,
9259,9999,,failed,CARD
9260,27491,100,failed,CARD
9261,16253,-50,PAID,crypto
9262,18402,100,paid,Card
9263,17815,$500,,
9264,11332,500 USD,PAID,crypto
9265,23857,-50,,crypto
9266,24597,,,crypto
9267,1938,-50,failed,crypto
9268,20765,250,PAID,Cash
9269,19906,250,pending,Card
9270,5572,-50,pending,Cash
9271,4370,500 USD,pending,crypto
9272,10458,100,PAID,
9273,31025,500 USD,failed,Card
9274,5996,$500,failed,crypto
9275,14250,-50,paid,Transfer
9276,14802,$500,pending,CARD
9277,1736,$500,,crypto
9278,31809,,,Transfer
9279,12186,$500,pending,Card
9280,11174,,failed,Card
9281,28329,100,pending,Card
9282,23378,100,failed,crypto
9283,30916,250,PAID,Transfer
9284,11637,100,pending,Card
9285,30671,100,pending,Cash
9286,17752,250,PAID,Transfer
9287,24180,100,paid,Cash
9288,3498,,PAID,Cash
9289,25528,$500,paid,Transfer
9290,5302,100,PAID,
9291,24571,500 USD,pending,crypto
9292,3799,100,,CARD
9293,18333,500 USD,,
9294,22617,500 USD,PAID,Transfer
9295,8703,100,PAID,crypto
9296,5526,100,,Card
9297,26664,$500,paid,crypto
9298,28666,500 USD,failed,Transfer
9299,27750,500 USD,failed,Card
9300,18295,,,CARD
9301,2753,,failed,Card
9302,3654,$500,pending,
9303,28284,-50,failed,Transfer
9304,17812,,paid,Card
9305,14222,500 USD,failed,
9306,21879,$500,paid,Cash
9307,12576,250,pending,CARD
9308,20977,100,pending,Cash
9309,12899,-50,PAID,Cash
9310,6092,100,failed,Card
9311,4210,$500,,CARD
9312,150,500 USD,,CARD
9313,7100,,,crypto
9314,17067,-50,paid,Transfer
9315,1791,$500,failed,
9316,3967,250,pending,crypto
9317,436,,PAID,Transfer
9318,10309,250,,crypto
9319,2237,250,,crypto
9320,7834,100,pending,Cash
9321,16012,$500,PAID,
9322,12769,$500,paid,
9323,5185,250,failed,Card
9324,2183,250,,Transfer
9325,1768,500 USD,pending,Transfer
9326,25714,-50,,Cash
9327,368,500 USD,pending,Cash
9328,25820,250,failed,CARD
9329,30231,100,,Card
9330,2544,-50,pending,
9331,25596,100,,Cash
9332,24993,100,failed,crypto
9333,26962,$500,PAID,Card
9334,26358,250,,Card
9335,20095,$500,paid,crypto
9336,17190,,paid,Transfer
9337,6833,,failed,
9338,29486,250,,crypto
9339,22321,-50,paid,Card
9340,12261,250,failed,Cash
9341,12468,,PAID,Card
9342,1431,250,PAID,Transfer
9343,13785,500 USD,,crypto
9344,10679,,PAID,CARD
9345,15816,100,PAID,
9346,8505,$500,,crypto
9347,1512,,PAID,Card
9348,10229,-50,,crypto
9349,22108,500 USD,PAID,Cash
9350,4631,-50,paid,Transfer
9351,27375,250,,CARD
9352,15654,100,paid,Card
9353,20469,100,pending,Cash
9354,19330,-50,,Transfer
9355,17586,250,,Transfer
9356,2087,-50,failed,Transfer
9357,22595,$500,PAID,Card
9358,7949,-50,,
9359,16135,,,
9360,21559,500 USD,PAID,
9361,19600,500 USD,paid,
9362,21828,250,pending,Cash
9363,11916,100,failed,crypto
9364,28898,-50,failed,Transfer
9365,28362,100,,CARD
9366,16980,250,,CARD
9367,20457,500 USD,,CARD
9368,24242,250,PAID,CARD
